,year,month,day,hour,num_calls,BRONX,BROOKLYN,MANHATTAN,QUEENS,RICHMOND / STATEN ISLAND,UNKNOWN,STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG_CALC,Incidences
17867,2015,7,2,7,101,21,27,25,23,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-02,0.0,0.0,0.0,80.0,69.0,74.5,19
17868,2015,7,2,8,175,40,41,47,42,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-02,0.0,0.0,0.0,80.0,69.0,74.5,15
17869,2015,7,2,9,194,63,42,53,32,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-02,0.0,0.0,0.0,80.0,69.0,74.5,12
17870,2015,7,2,10,191,40,46,59,43,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-02,0.0,0.0,0.0,80.0,69.0,74.5,10
17871,2015,7,2,11,193,44,55,57,30,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-02,0.0,0.0,0.0,80.0,69.0,74.5,8
17872,2015,7,2,12,148,36,40,32,37,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-02,0.0,0.0,0.0,80.0,69.0,74.5,7
17873,2015,7,3,1,130,39,34,35,21,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,5
17874,2015,7,3,2,119,23,35,33,24,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,5
17875,2015,7,3,3,104,19,39,27,16,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,3
17876,2015,7,3,4,113,21,34,35,18,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,9
17877,2015,7,3,5,94,30,22,24,17,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,7
17878,2015,7,3,6,86,22,28,19,14,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,7
17879,2015,7,3,7,95,22,28,21,19,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,1
17880,2015,7,3,8,141,39,34,31,31,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,7
17881,2015,7,3,9,140,26,42,32,35,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,4
17882,2015,7,3,10,180,37,59,49,33,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,10
17883,2015,7,3,11,175,37,42,42,45,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,5
17884,2015,7,3,12,162,39,40,51,27,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-03,0.0,0.0,0.0,82.0,66.0,74.0,13
17885,2015,7,4,1,150,36,45,42,25,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,1
17886,2015,7,4,2,161,39,40,37,40,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,4
17887,2015,7,4,3,140,30,43,40,20,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,15
17888,2015,7,4,4,120,20,48,33,15,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,7
17889,2015,7,4,5,119,30,36,25,23,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,5
17890,2015,7,4,6,103,23,35,22,19,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,6
17891,2015,7,4,7,97,23,23,22,24,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,5
17892,2015,7,4,8,112,37,24,23,21,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,4
17893,2015,7,4,9,149,49,38,27,27,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,2
17894,2015,7,4,10,137,25,44,37,29,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,3
17895,2015,7,4,11,160,47,36,37,32,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,22
17896,2015,7,4,12,164,39,49,40,25,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-04,0.0,0.0,0.0,75.0,69.0,72.0,1
17897,2015,7,5,1,199,50,63,40,38,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,5
17898,2015,7,5,2,183,38,56,43,39,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,5
17899,2015,7,5,3,163,38,49,35,30,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,1
17900,2015,7,5,4,136,21,38,31,39,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,1
17901,2015,7,5,5,117,27,39,23,23,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,3
17902,2015,7,5,6,91,33,18,17,20,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,5
17903,2015,7,5,7,110,25,33,27,19,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,2
17904,2015,7,5,8,104,24,26,24,28,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,3
17905,2015,7,5,9,156,39,44,32,38,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,2
17906,2015,7,5,10,179,41,49,46,39,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,9
17907,2015,7,5,11,163,34,50,45,27,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,2
17908,2015,7,5,12,244,64,79,48,48,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-05,0.0,0.0,0.0,83.0,68.0,75.5,7
17909,2015,7,6,1,124,36,39,21,24,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,5
17910,2015,7,6,2,91,17,31,14,25,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,12
17911,2015,7,6,3,88,29,19,21,16,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,6
17912,2015,7,6,4,76,17,19,15,24,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,9
17913,2015,7,6,5,79,19,27,17,10,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,4
17914,2015,7,6,6,85,23,25,19,17,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,4
17915,2015,7,6,7,136,28,39,33,32,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,10
17916,2015,7,6,8,161,42,47,43,25,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,4
17917,2015,7,6,9,200,54,47,59,35,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,15
17918,2015,7,6,10,239,50,83,50,47,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,16
17919,2015,7,6,11,242,52,66,74,42,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,10
17920,2015,7,6,12,143,38,41,30,31,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-06,0.0,0.0,0.0,83.0,72.0,77.5,5
17921,2015,7,7,1,111,33,31,22,22,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,4
17922,2015,7,7,2,96,22,31,24,15,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,1
17923,2015,7,7,3,71,26,16,16,12,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,3
17924,2015,7,7,4,78,21,22,16,14,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,6
17925,2015,7,7,5,78,19,24,19,15,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,9
17926,2015,7,7,6,85,18,28,17,20,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,8
17927,2015,7,7,7,131,30,31,26,37,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,12
17928,2015,7,7,8,142,36,32,38,31,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,4
17929,2015,7,7,9,221,57,59,57,39,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,11
17930,2015,7,7,10,221,52,70,51,39,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,27
17931,2015,7,7,11,240,62,72,56,40,10,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,20
17932,2015,7,7,12,140,35,40,33,27,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-07,0.12,0.0,0.0,88.0,75.0,81.5,7
17933,2015,7,8,1,131,30,38,33,22,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,2
17934,2015,7,8,2,90,26,26,19,18,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,3
17935,2015,7,8,3,100,30,30,18,21,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,2
17936,2015,7,8,4,66,19,15,15,13,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,4
17937,2015,7,8,5,76,19,28,9,14,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,10
17938,2015,7,8,6,100,21,33,24,18,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,13
17939,2015,7,8,7,132,25,40,31,30,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,8
17940,2015,7,8,8,185,41,50,55,33,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,4
17941,2015,7,8,9,201,46,60,51,37,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,11
17942,2015,7,8,10,220,52,59,61,38,10,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,15
17943,2015,7,8,11,248,56,70,58,46,18,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,11
17944,2015,7,8,12,148,36,47,38,23,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-08,0.0,0.0,0.0,88.0,77.0,82.5,2
17945,2015,7,9,1,122,26,43,29,22,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,1
17946,2015,7,9,2,93,31,27,17,16,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,6
17947,2015,7,9,3,73,17,24,19,12,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,7
17948,2015,7,9,4,64,14,20,15,14,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,3
17949,2015,7,9,5,89,21,27,25,12,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,6
17950,2015,7,9,6,99,23,29,22,21,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,11
17951,2015,7,9,7,105,27,28,22,23,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,10
17952,2015,7,9,8,176,38,37,57,40,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,7
17953,2015,7,9,9,208,48,55,57,37,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,17
17954,2015,7,9,10,186,40,47,56,41,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,20
17955,2015,7,9,11,181,35,56,47,37,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,15
17956,2015,7,9,12,158,40,47,36,33,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-09,0.3,0.0,0.0,79.0,68.0,73.5,3
17957,2015,7,10,1,140,30,44,35,27,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,7
17958,2015,7,10,2,98,25,21,30,20,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,17
17959,2015,7,10,3,94,14,32,34,10,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,4
17960,2015,7,10,4,83,20,28,21,11,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,8
17961,2015,7,10,5,74,12,19,25,17,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,10
17962,2015,7,10,6,91,21,28,26,12,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,7
17963,2015,7,10,7,120,27,30,31,28,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,7
17964,2015,7,10,8,139,30,35,36,35,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,6
17965,2015,7,10,9,190,54,48,47,34,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,13
17966,2015,7,10,10,182,39,44,51,37,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,12
17967,2015,7,10,11,223,42,57,64,47,13,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,14
17968,2015,7,10,12,134,25,40,39,25,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-10,0.0,0.0,0.0,84.0,72.0,78.0,10
17969,2015,7,11,1,187,35,48,55,40,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,2
17970,2015,7,11,2,152,28,42,47,30,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,3
17971,2015,7,11,3,119,30,34,32,19,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,6
17972,2015,7,11,4,126,21,42,34,27,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,7
17973,2015,7,11,5,93,22,29,26,16,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,2
17974,2015,7,11,6,92,31,30,14,15,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,8
17975,2015,7,11,7,83,25,23,19,11,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,2
17976,2015,7,11,8,123,30,37,30,20,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,9
17977,2015,7,11,9,153,34,50,40,23,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,12
17978,2015,7,11,10,159,33,45,52,22,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,8
17979,2015,7,11,11,219,44,72,59,31,13,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,9
17980,2015,7,11,12,205,50,65,50,33,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-11,0.0,0.0,0.0,88.0,69.0,78.5,10
17981,2015,7,12,1,160,44,40,52,18,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,13
17982,2015,7,12,2,165,40,39,55,25,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,8
17983,2015,7,12,3,138,32,43,32,30,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,5
17984,2015,7,12,4,116,24,29,36,25,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,1
17985,2015,7,12,5,99,24,20,26,28,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,5
17986,2015,7,12,6,105,23,28,28,24,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,9
17987,2015,7,12,7,126,33,30,31,24,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,5
17988,2015,7,12,8,126,25,36,33,26,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,5
17989,2015,7,12,9,152,27,45,32,37,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,4
17990,2015,7,12,10,172,56,50,34,26,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,11
17991,2015,7,12,11,169,43,53,42,27,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,5
17992,2015,7,12,12,198,48,52,50,41,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-12,0.0,0.0,0.0,89.0,72.0,80.5,9
17993,2015,7,13,1,124,31,41,24,23,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,3
17994,2015,7,13,2,103,17,29,27,20,10,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,3
17995,2015,7,13,3,106,26,31,20,21,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,7
17996,2015,7,13,4,96,15,29,28,17,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,11
17997,2015,7,13,5,74,20,18,20,15,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,8
17998,2015,7,13,6,80,26,17,22,12,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,11
17999,2015,7,13,7,107,23,37,22,19,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,7
18000,2015,7,13,8,181,47,51,45,32,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,12
18001,2015,7,13,9,213,49,51,67,42,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,16
18002,2015,7,13,10,243,66,67,70,34,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,35
18003,2015,7,13,11,218,48,65,55,38,12,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,20
18004,2015,7,13,12,168,52,50,27,34,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-13,0.0,0.0,0.0,88.0,73.0,80.5,8
18005,2015,7,14,1,111,28,35,27,20,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,3
18006,2015,7,14,2,107,33,32,27,11,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,13
18007,2015,7,14,3,89,20,27,26,14,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,10
18008,2015,7,14,4,79,21,25,19,14,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,3
18009,2015,7,14,5,63,14,17,14,15,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,8
18010,2015,7,14,6,104,29,20,39,13,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,5
18011,2015,7,14,7,120,23,32,37,24,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,9
18012,2015,7,14,8,180,44,50,43,34,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,13
18013,2015,7,14,9,185,38,52,49,36,10,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,11
18014,2015,7,14,10,220,56,57,51,45,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,14
18015,2015,7,14,11,232,59,56,74,36,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,12
18016,2015,7,14,12,145,33,47,42,18,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-14,0.42,0.0,0.0,82.0,73.0,77.5,8
18017,2015,7,15,1,116,32,25,35,17,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,6
18018,2015,7,15,2,94,24,26,31,11,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,4
18019,2015,7,15,3,86,21,37,15,11,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,3
18020,2015,7,15,4,78,25,23,17,10,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,8
18021,2015,7,15,5,65,16,15,20,11,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,4
18022,2015,7,15,6,94,30,20,21,20,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,10
18023,2015,7,15,7,135,27,35,40,29,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,8
18024,2015,7,15,8,184,38,51,60,25,10,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,13
18025,2015,7,15,9,205,56,67,48,31,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,8
18026,2015,7,15,10,212,49,68,57,35,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,20
18027,2015,7,15,11,215,44,47,65,49,10,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,14
18028,2015,7,15,12,132,25,39,37,28,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-15,0.12,0.0,0.0,81.0,72.0,76.5,7
18029,2015,7,16,1,121,31,36,35,16,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2015-07-16,0.0,0.0,0.0,80.0,64.0,72.0,2
